itemid,Category
1481117517,3
1481693055,3
1481866374,1
1482072916,31
1485312340,26
1488237208,41
1489824338,27
1494998518,3
1495844483,42
1496593110,18
1497811174,32
1497812785,31
1497904204,4
1498278314,3
1498750952,2
1502714595,20
1503577869,32
1503874772,41
1504521994,2
1506138117,3
1506782322,3
1507438905,5
1507565613,41
1512929461,25
1513318733,27
1514175700,3
1514222541,4
1514342767,2
1515213127,3
1515823091,12
1515823204,31
1516824930,1
1517644342,34
1519868564,22
1520333980,32
1520554170,1
1521910246,22
1524057115,41
1524464637,3
1526728143,35
1529232013,32
1530078080,4
1532488884,19
1537853645,2
1540029119,25
1541506986,27
1541735536,32
1541807969,18
1541880740,1
1542488403,41
1544396855,32
1545884866,3
1546332844,37
1547085116,3
1547890061,35
1549724376,34
1551895058,1
1553644221,35
1554133205,2
1555688898,35
1556841405,32
1557324160,41
1558985156,41
1560954002,27
1562535270,41
1566183512,5
1568362744,31
1570813910,3
1570970934,18
1571043368,4
1575017024,32
1577665172,31
1578794527,1
1580480159,22
1582517659,25
1583154116,42
1584620979,41
1584832572,27
1585725861,3
1586865669,3
1587238779,4
1589485179,2
1590306946,32
1591759813,1
1593686101,31
1593938095,34
1594635960,19
1594955344,31
1596526527,3
1598068607,2
1599391907,19
1599966724,19
1601665282,25
1601716809,41
1602705441,5
1604970472,3
1606364487,31
1607054657,4
1607372227,31
1608910426,31
1609193451,4
1609418624,25
1612267007,4
1614094711,32
1615335981,32
1617333121,34
1618323147,5
1620082845,3
1620978293,42
1621500399,32
1623887238,34
1624817666,32
1629991523,31
1637709590,31
1637879809,27
1639844450,27
1641465317,41
1643105663,27
1645836638,26
1647368619,32
1647604141,26
1649919694,2
1649952583,32
1650200619,1
1651757836,1
1653159823,27
1653728877,32
1654670305,4
1654939153,35
1656479544,3
1661072160,32
1663180828,31
1667070599,35
1667213867,26
1670299062,35
1671085145,25
1673841616,35
1674912457,3
1675666752,26
1677472779,31
1677901909,3
1678967595,4
1681296164,31
1681438922,3
1682869991,3
1691194180,22
1694990297,4
1698850660,26
1699162482,5
1699856795,34
1700076899,25
1702112788,32
1702137936,4
1703214271,31
1705340511,3
1705504942,1
1706842400,4
1708348133,27
1708577125,18
1708865956,31
1709821139,25
1709883612,4
1710696143,31
1712247952,25
1713070196,41
1715615916,32
1715963005,35
1716143259,4
1716429154,31
1719434435,5
1722418191,3
1723670794,22
1726759077,4
1728423779,18
1731990558,31
1734342212,26
1735423700,26
1736319135,1
1736753576,19
1737215671,35
1737539028,25
1738400734,41
1740124323,4
1742978513,35
1744224333,2
1746393050,31
1754104480,3
1754119451,5
1754178194,3
1754236138,2
1754783341,2
1757564976,32
1757928023,35
1760677388,4
1762495362,42
1762930884,34
1763909133,20
1767320207,42
1767776171,1
1768215157,22
1768582247,32
1768816735,3
1769411505,41
1771733694,28
1773191661,25
1779158396,25
1788465404,27
1792482376,32
1792571082,3
1795075173,32
1796425077,26
1796486364,3
1800719044,32
1806739052,31
1809059317,32
1810946992,41
1811791034,31
1811939960,27
1811985740,5
1812083697,3
1812093359,18
1812191950,4
1813312834,22
1815033132,28
1817345376,18
1820225467,12
1820603004,35
1820742830,41
1820813692,42
1820867237,41
1821004628,26
1821158704,5
1821618603,4
1821692813,22
1822149795,35
1824857784,3
1824905010,32
1825368697,18
1827506155,32
1827521402,3
1828433528,41
1829066330,21
1829723767,3
1829822629,42
1834663531,22
1835674479,4
1836981239,3
1837133516,2
1837400391,25
1837795455,3
1839283503,41
1841033960,2
1841697234,2
1842525312,27
1843001271,42
1844804470,27
1845430171,20
1848411856,28
1849213343,3
1849934750,3
1850839047,3
1850919320,26
1852376899,18
1853923752,32
1854573518,27
1855533253,31
1855545445,42
1857281816,3
1857520475,31
1857986540,1
1859617192,41
1861127842,27
1861594655,27
1864784793,3
1866485684,31
1866758797,38
1866906301,32
1867561529,32
1867916435,32
3191231,3
8042792,3
9136137,22
11175131,35
12104695,31
12617002,32
14195329,27
17570605,35
17936541,31
24240368,26
24496409,4
31069391,42
33977889,35
37114863,3
43978956,3
46519009,3
49070318,3
50337961,25
54866412,32
58149090,18
58513723,4
59053104,19
62246709,31
66803571,3
72073470,22
72472875,4
79194584,35
79504373,5
82242510,26
82486263,27
92780736,1
97387921,3
101217661,31
104067457,26
104360397,3
104806371,26
110425663,4
113138028,32
116136334,42
118356605,42
119039969,3
122093723,1
123461262,19
130204047,32
133351848,26
135964958,27
136598934,32
139309049,19
139376925,41
139625383,5
141394421,35
141445903,26
141598022,35
141638425,18
145730665,27
149207903,32
162083125,26
165426223,25
168963533,19
189021439,31
193142265,32
198919540,4
203811495,4
207178913,25
210382090,31
210515192,41
211032594,35
212530541,22
212675954,26
219445238,37
222484683,25
224531816,25
224567549,41
225480052,42
228548377,19
228574775,42
228638044,1
228725856,3
228838855,19
229266236,25
230645783,35
236911006,32
239060897,32
247202051,3
256835500,32
256916437,32
257099718,27
260429069,3
263262725,4
267073838,26
267088370,31
270046049,35
270789518,32
272743481,1
277955324,32
281632631,41
282065208,20
282994473,25
287375582,35
289140148,4
294049570,27
295209046,4
296729747,3
296734689,25
301370734,2
316858611,4
318458434,27
318611438,31
319831915,27
320106127,25
343584054,22
343637013,31
343637025,4
344409624,32
344825324,18
348375559,26
350112076,7
365040659,4
367435130,26
369378325,5
373014880,26
373425828,41
377183371,4
379795958,3
382044437,3
382100934,4
391939703,2
394471738,18
400572046,26
402473398,31
403021388,32
403703051,41
408958973,19
411481131,32
411506011,19
415333642,26
416035296,42
422349684,32
424745664,22
427205126,3
435771198,31
438042418,18
438725489,12
441189984,41
441452104,32
450884169,32
460137266,4
460501219,31
462226816,3
463136732,32
463217608,2
507916008,4
508195448,41
514292637,32
532028998,26
535968971,26
536208096,32
540390084,27
559017844,32
565229341,42
567297919,37
579107236,18
585933708,19
596497543,42
599847193,1
601674795,35
604058487,31
609703821,3
612624340,27
616934826,35
617673699,32
626250614,3
630478838,42
644415638,26
644799105,18
645328414,32
647256694,32
651378768,4
656523510,3
663114406,3
663278407,18
673052378,3
677061575,2
677358955,31
677427584,41
678262428,4
679502424,5
682735675,31
683434869,31
684453273,32
685995167,5
686248342,26
687763762,32
688768790,3
693975872,35
697608352,26
698723988,1
699574248,35
703046356,3
703112738,2
707968487,41
708486638,4
712209117,41
713494886,26
715896773,32
716707440,32
717779604,32
718258924,3
719046070,31
721240344,1
723772287,1
725025474,4
725098403,26
725689336,3
726767710,4
727034981,42
729225233,19
733521289,25
733926786,32
734222392,4
735926264,31
739412489,27
744254791,32
745339911,27
747340342,31
749534357,27
750263332,35
752826952,3
753628254,25
755836064,2
756253532,35
756953495,1
757713063,41
759222284,4
760074674,4
762634427,5
764379584,19
764600707,1
764602029,5
764878377,19
765636652,27
769809492,3
769898191,5
770648581,18
773977200,1
775022928,1
780256455,25
788058189,5
791871399,27
792443283,32
792459222,31
792515969,3
793699111,4
794021044,5
796807342,31
799178503,42
801780574,41
804600625,31
806965603,32
807500940,3
807604777,22
809749527,5
810727711,42
817047590,31
817326678,26
818098982,32
819712609,32
823904402,3
825293314,26
826646021,26
827962448,26
831344852,3
832152279,32
836385258,27
837908798,22
838888954,32
839264171,18
840249604,3
840330175,3
842608013,35
843558922,1
845134887,4
845937301,3
846342664,5
848681141,26
850467243,26
851202403,31
852391355,35
852525190,3
852836992,32
854306606,4
858388980,42
859102637,3
859504278,18
862572966,27
862872932,22
864614645,41
864680157,26
865633095,31
867611703,26
872183580,32
872237815,25
873541861,2
873675559,27
875737869,31
878447135,19
879781207,26
883685050,41
885260567,35
888325284,4
888642906,27
890723313,43
890757547,41
890770209,35
891209254,32
893789537,4
895752146,3
896035198,27
896119307,32
898282429,3
901783007,42
904057552,18
908413459,2
909771696,4
910028392,41
912961260,3
913410927,3
916722389,3
917108056,31
917712028,26
918943515,25
919676328,32
921004203,43
922606357,31
923985662,31
924780976,27
925055449,3
925106981,27
926827708,19
928029854,3
928359961,32
928389174,32
928714747,3
929217741,31
929562850,19
931589985,1
931691150,25
931699306,32
933186874,31
933309272,2
933969879,4
937117601,3
940097439,20
940252042,4
946042906,26
947504130,3
948529139,3
948813524,4
950733574,25
950807281,41
950952076,41
951577020,28
953503526,25
953801093,31
956558339,22
961918264,1
963603994,41
963987526,32
964048500,4
964351026,3
964559400,26
964829286,32
966762494,31
967043219,4
967924828,1
968294628,19
969404623,32
970160693,35
972017741,3
972137493,18
974378707,22
974673794,3
976726588,35
977879105,41
979246552,3
979708673,1
980592722,4
981391295,3
983843909,32
985430312,41
985565921,2
988160361,42
989056960,32
990683288,22
991140881,1
991920983,3
994269291,32
994440313,31
995434522,25
995954877,22
996336913,31
998140703,4
998353083,22
998888200,25
999456729,19
1000491435,3
1001109514,31
1001144181,41
1003931477,32
1006043332,32
1007339431,4
1010105176,32
1012054996,27
1013055448,35
1014814384,26
1015029151,7
1016776599,2
1017183378,27
1017922820,42
1020143253,19
1020762797,3
1023968635,32
1024499883,35
1027329751,35
1028307915,32
1030082426,32
1031665180,41
1032991293,25
1032995278,25
1034333562,35
1035078458,31
1036187904,32
1036640362,22
1037992241,27
1038132259,2
1038317087,4
1040816100,34
1046223124,27
1046401083,41
1046422727,32
1047326370,3
1051456379,26
1051783288,3
1056661766,31
1060143511,26
1060627557,35
1062347229,42
1062545479,4
1063298022,35
1065334169,3
1068214156,27
1071973512,2
1072334641,32
1076186693,3
1077175564,37
1077332635,34
1085153551,42
1085369861,3
1087801404,18
1088028550,31
1088321506,32
1089048018,4
1092158302,3
1092171065,3
1092177781,32
1092567658,35
1092675704,37
1092744421,19
1093210526,31
1093391181,32
1095812699,41
1095825222,26
1098593355,22
1098667838,18
1102761165,41
1104660157,32
1110380408,3
1112701893,42
1112844125,3
1116039130,26
1117478613,22
1117494984,32
1118061184,22
1118064298,20
1118845222,3
1119120930,3
1119314179,26
1121843653,31
1122252089,32
1122624399,1
1123237129,19
1123929821,4
1125166454,4
1126660898,42
1126788867,3
1128938905,32
1130295834,35
1133131147,34
1139240943,28
1140297184,31
1142958132,32
1142963517,32
1145948048,25
1149213436,32
1149275086,4
1150003745,3
1154684971,22
1156053687,32
1156218059,42
1158687268,1
1159004447,27
1160488922,41
1168424511,19
1168694549,34
1169513683,26
1170009540,1
1171274724,32
1172257591,35
1172380507,3
1173067731,25
1173090074,42
1179188512,4
1179366970,42
1181717473,31
1182176406,18
1182440173,32
1187087002,31
1190871416,3
1192292275,27
1192341616,41
1194060143,31
1195400332,32
1195446053,4
1195946757,32
1196800524,3
1198767380,19
1198939768,35
1198952204,31
1199148801,4
1199577902,35
1199823753,32
1199880099,26
1200398672,42
1200786076,19
1202077286,32
1207082743,3
1208621653,32
1208974564,1
1210815191,32
1211110179,18
1211159126,12
1211207671,20
1211481746,31
1213390483,27
1213695005,31
1215537055,32
1216759191,1
1216876108,34
1217120087,18
1217387703,26
1218029762,1
1220083494,26
1220314623,18
1220794228,3
1225584997,35
1225782033,32
1232949909,4
1233054957,4
1233556221,4
1235845371,3
1237107770,27
1237546895,34
1238505796,41
1239003854,22
1247910792,18
1250915842,41
1250987397,31
1251499826,31
1252746331,37
1254508760,22
1257289047,41
1257414157,3
1260866489,1
1263715442,42
1264974482,27
1266007028,27
1267340040,32
1267976435,4
1272200543,19
1272217958,31
1274068495,3
1276390029,18
1277121892,2
1278337360,3
1280581600,3
1282116392,22
1282171628,3
1282214128,19
1286069865,4
1286891437,35
1288984151,32
1291695003,22
1294305950,32
1297052688,41
1297327655,27
1298102965,42
1298200835,32
1301659496,3
1303630875,31
1304739521,4
1307198462,32
1312007424,32
1313012524,32
1315214186,18
1317687259,4
1319088282,32
1322849820,3
1325628735,19
1328528329,25
1329425522,41
1329725264,3
1330073748,3
1332331908,5
1334952681,22
1335893641,2
1336744428,22
1337424149,18
1338902687,5
1343638284,5
1348289436,3
1354492524,32
1355635456,25
1357328234,34
1358594880,19
1361364255,41
1361381316,41
1361570664,32
1362507760,32
1363156139,32
1363720148,32
1366291087,3
1366886008,41
1367837604,27
1370097581,32
1370641901,27
1370906562,32
1370933507,3
1370933872,35
1371919936,26
1376742543,18
1377358808,41
1377892920,31
1379830963,25
1380293652,19
1381789846,41
1382010344,35
1382132864,32
1382186020,31
1383775201,31
1386934193,31
1387960348,3
1388610161,3
1388764238,3
1390658538,26
1390690043,42
1390729484,32
1390773312,37
1390797537,5
1393258058,1
1395199543,25
1398378609,19
1399341427,3
1400112431,19
1401213063,3
1402810337,41
1405081121,2
1409182808,4
1409329926,31
1409857002,1
1414112368,35
1415115491,22
1416671626,3
1419537528,7
1420612656,31
1420862344,26
1422943177,27
1424666099,25
1425900891,27
1425937271,25
1426310654,1
1428082392,25
1429355435,27
1429938379,18
1430115508,41
1431346349,3
1433685659,4
1433694300,26
1437487307,3
1437754999,31
1445825398,3
1447491454,31
1448141600,31
1449744635,42
1453137911,32
1458795372,35
1458816875,3
1458918691,27
1458926610,32
1460400195,31
1462622298,26
1463056798,1
1464207037,42
1466130151,3
1466621859,7
1468676362,42
1471071038,31
1471313180,1
1471908280,31
1472626838,2
1474952803,3
1476983633,42
1477876451,26
1477961708,1
1480865732,3
1481797465,31
1481823147,2
1483490247,35
1483553622,26
1485659385,31
1485777490,4
1488898496,5
1489282088,4
1491762972,4
1492611723,3
1492950866,35
1493092003,42
1493683048,18
1494470113,41
1497527241,35
1497721900,4
1500006007,4
1500187487,3
1500521959,32
1503493602,31
1505876965,1
1509368329,27
1510150750,18
1510165317,5
1510271738,32
1513532590,20
1517446570,3
1518114574,1
1519004659,1
1522331423,3
1522713954,26
1530724218,19
1531009611,27
1534101068,26
1534855532,3
1535092455,4
1535219621,3
1535228545,32
1535617697,1
1536954939,3
1540031781,22
1540089039,4
1540264559,3
1540458705,31
1541563599,34
1545197532,3
1545785304,6
1549403344,25
1554768918,3
1556968822,26
1557040585,25
1559238870,35
1559735485,3
1562922970,27
1564512398,2
1564951823,1
1566602325,27
1571096150,4
1576072037,4
1577588229,2
1584190929,32
1584666457,2
1585145317,26
1585693459,32
1587527725,25
1589554052,4
1590933204,27
1590933381,32
1593393637,34
1594372867,31
1594803108,35
1595845461,26
1596766519,18
1597684785,3
1604756199,3
1606063168,25
1607570949,3
1607570973,26
1607570976,27
1608991811,3
1611093632,31
1612826686,31
1616258984,32
1618393636,22
1620098650,35
1622402135,31
1623058638,32
1623486338,31
1623750381,25
1624730507,26
1626989074,18
1631657766,1
1634830685,31
1636403709,26
1640875153,42
1641167056,1
1650329427,4
1651070066,3
1651317067,25
1656199140,34
1657121594,31
1657357913,1
1667532908,3
1668383398,3
1668592478,19
1673378190,2
1680179069,25
1681404007,27
1681593515,3
1686261817,27
1696108394,25
1696415267,32
1697656244,26
1701270056,32
1701541131,32
1701938045,31
1702161105,43
1706782201,22
1708730994,28
1709363064,4
1709890609,32
1711944102,42
1716138251,7
1717680917,3
1718610327,32
1718971223,42
1719382730,31
1719388027,1
1722145956,19
1723323037,25
1727196136,31
1731518351,25
1736663436,31
1737948771,35
1739959008,32
1740282403,35
1742933870,35
1745775862,3
1746494663,42
1746607374,22
1749652231,7
1752256729,35
1753462172,35
1754020539,4
1754083418,4
1754096516,3
1754587841,4
1754667742,4
1759240128,32
1760621814,31
1760651465,26
1763846910,34
1767570083,35
1767603844,31
1769494906,31
1770739289,35
1770812474,25
1771718058,41
1773034830,31
1775148502,2
1779802601,1
1781509484,32
1786220614,32
1786751631,3
1792164831,18
1796364526,25
1797556497,41
1798187191,25
1798550349,3
1805201777,35
1805429017,3
1805729297,41
1806439453,26
1806871051,35
1810811122,27
1810947019,32
1811712964,42
1811940642,4
1812113480,34
1812428831,19
1813174283,18
1813503388,27
1814373126,34
1817710220,32
1818627813,27
1820973447,5
1825131413,42
1825458928,35
1825541260,26
1826645861,22
1828012089,31
1828609969,1
1829639888,31
1830454749,18
1834592882,31
1836350784,4
1837650424,4
1837795505,5
1840522494,32
1840989640,4
1841628008,42
1841909546,31
1842347687,31
1842363701,31
1842974430,41
1844697513,27
1847727586,31
1847738197,35
1848111878,31
1849276611,25
1850583070,37
1851886000,32
1851966271,2
1854328452,27
1856246852,35
1856803710,35
1856906899,4
1857122247,27
1857842845,31
1859735296,26
1859995432,22
1860673872,41
1861530600,1
1863317250,3
1866768706,31
1866954852,31
1868304222,31
1701957,1
2252356,3
4436793,1
6579436,32
7188437,31
10076423,35
19722854,3
20631595,3
25638389,26
30255690,35
37021166,34
49235477,35
51944656,31
63631018,22
67621413,31
70723746,5
71611430,31
75601004,22
77224435,3
79315843,1
80174517,32
84990516,31
88509935,32
89639433,42
90163523,3
91174036,3
91434369,31
92734588,2
94409159,31
97531300,3
99286939,1
102373135,26
106778934,27
111430621,3
113357237,26
114821343,41
116899864,32
117915679,4
118507996,42
126161125,26
128691756,4
131467787,22
136705536,1
136894192,32
143473669,41
147029559,32
148797072,22
149739631,35
155374197,12
155706114,26
157609194,35
158724607,26
160359948,18
160625767,27
162644891,4
167761192,32
173002802,32
177213973,41
178256968,22
180404282,3
183884457,32
184733009,31
187878912,35
189469897,3
191359331,31
198565438,31
204783220,32
208567083,1
213996129,27
214364623,4
217873379,32
218418173,1
221594182,18
224567591,31
228614125,31
228635041,4
228828843,31
229305816,26
235891115,4
240521925,3
247201168,1
252697784,2
252999625,18
261967681,3
266849146,26
274809399,19
279840941,35
285517115,18
286829099,25
293493714,31
295473000,19
299559691,3
301090642,3
301935966,3
303096042,4
304476024,31
304567894,18
309305194,18
309499021,32
310934849,31
311832455,41
312682053,2
319140612,3
319821159,27
320165385,3
321509050,3
322349144,3
338580364,2
338719481,19
339939849,4
343270292,3
343615543,26
344363851,27
346666935,4
346681121,27
349560945,3
361345150,42
363861625,41
372488002,4
372703377,32
372935593,3
376609954,18
378685912,35
380352097,32
380675677,32
382023941,41
382160516,32
390982065,28
392804123,34
395157494,3
395844870,35
397077185,31
407568634,34
412624975,31
413218562,27
418699739,35
431916878,26
432791941,3
435465341,3
442280221,22
452221546,31
453171400,25
460064449,32
460690165,5
476367022,32
488197958,19
493481715,41
494735981,19
497748487,41
498278329,18
499615181,35
499997666,4
502405365,19
515520518,25
517076806,31
522886424,22
526105502,19
530220441,28
536134838,3
538320704,18
540746185,41
541641126,18
549272333,19
565990522,27
572278515,26
572562757,4
586372154,25
586398265,19
591156367,3
597873963,41
603851008,32
607182709,5
608374104,4
609419401,31
614335249,32
626585558,18
628629188,4
629685537,42
630394921,35
634214298,41
635619816,26
642578984,27
643027385,3
647916695,3
651130674,19
653539909,31
654036248,32
659077308,4
659563708,18
660855091,31
663089380,41
664383809,18
670553868,25
674017450,31
676369138,3
679707516,3
681353071,18
682116485,26
682262428,32
682731007,2
684301932,22
684482961,42
688228247,34
688636583,31
688662928,32
689087578,18
691369080,19
691517030,31
693544480,2
693596550,32
698676843,1
702394345,42
702659185,35
703021176,31
706748922,41
708578060,26
711139881,3
712152633,31
714952935,4
716217180,32
721109643,22
722333500,3
723156657,31
724385487,19
724860220,4
724934054,19
727861245,28
728046690,3
729395373,27
732075204,32
733403135,1
741740302,26
744255595,42
744398733,41
745931042,4
748854522,7
750204784,2
750347004,19
752499716,3
755260237,3
756160903,25
756757770,3
756802465,34
757129530,31
757404853,7
763176890,5
764600673,5
769308208,41
769913249,35
770191252,32
778780843,3
780810850,41
783360888,1
785947464,5
788993732,25
789250354,3
789781857,1
790223730,3
792369459,27
793794278,3
795808273,5
798150187,32
799365706,42
804725132,31
807184400,35
809787034,31
813365860,41
813463975,3
813625823,26
818999290,26
822371852,27
822708477,3
824403991,4
826639253,31
826915173,32
827396095,42
827491762,27
828635558,3
829677517,3
834202321,26
836509472,35
839202300,35
840351187,22
841878863,35
844950161,31
850910233,31
854167441,1
855446190,18
855460894,41
861494207,3
861581333,34
861782774,20
862264011,3
863403098,3
863998074,5
864128160,18
871881168,3
872491451,35
874479271,32
874770728,3
875219948,4
875516409,31
876176606,27
878023078,27
878440217,3
878463807,3
878838410,3
879651635,26
879781210,31
880014179,7
880557445,32
883709292,3
885386578,31
887031438,31
890429301,32
891241781,32
891440575,4
893963015,31
894712741,41
898369474,28
899859215,27
903739041,32
903776559,18
905585810,4
905920362,35
906127075,32
906334851,31
908505021,3
911498566,25
912656995,32
912727883,41
913421884,35
915708268,4
916230363,3
917249849,26
918974271,2
920235312,32
920408299,38
921225031,26
922776136,31
923532940,35
923980026,41
923988847,3
924195763,32
924202869,3
925538803,4
926436257,27
928387444,19
930227502,35
930563259,2
934538908,31
934678854,32
934683288,18
936494274,3
936992672,32
937011956,32
937698877,32
937893402,31
942248901,26
943309970,4
944010758,32
945148054,32
946149713,32
948100452,1
948142124,42
948440887,32
949211791,1
950584753,35
952600493,22
953067370,32
953379782,32
954419129,19
957351572,18
958814057,1
959549407,31
964360785,32
964391111,1
964602577,3
966307608,26
966421871,32
966881563,19
969029703,41
969635531,18
969723194,25
971295111,42
971925896,27
973456023,32
973640180,32
974398123,5
974501160,32
975407557,26
975626777,3
976932583,5
978341127,31
979786588,32
979796709,5
981531495,31
982819443,31
984954627,1
985216110,3
985705585,27
987379022,34
987397988,3
987943912,20
989045531,35
990890154,27
991018402,32
991269896,3
992012896,31
993130066,31
993333926,26
994742110,32
995167577,19
997398281,3
1000146943,4
1001241252,4
1002234366,26
1006760736,35
1009999422,18
1013924259,35
1014023201,4
1014182068,26
1015245037,4
1017105491,26
1018324860,3
1019126351,41
1022230759,22
1023932143,3
1025904725,27
1029206586,31
1030802811,35
1031294481,35
1031450687,35
1033940593,42
1034312834,27
1035412148,27
1035606582,4
1035728074,18
1036330576,1
1036478339,42
1040413027,1
1040807844,3
1040938756,32
1041797209,41
1041926509,3
1045035904,26
1047121754,32
1047321333,26
1049134897,32
1051448096,35
1051449917,27
1051474169,3
1052619365,34
1052755358,3
1053636917,35
1054416110,41
1056635502,3
1058493004,18
1060589560,27
1063318866,34
1066718374,2
1066795851,19
1068801480,4
1069281381,42
1072216309,27
1072300282,35
1072532102,26
1074712402,27
1075865099,1
1077795662,41
1078385830,3
1083069470,1
1084882822,3
1085842252,4
1088107963,32
1088782684,25
1089082497,32
1089300360,31
1089307286,4
1089804736,3
1092365477,25
1092685999,18
1094188799,41
1095302531,32
1097278196,41
1097464227,32
1099744752,3
1099933963,32
1100458758,32
1101240560,41
1104949414,1
1105716779,27
1106567631,1
1106644424,42
1109793175,3
1110178269,4
1110478332,41
1111183381,5
1112960230,3
1117320382,32
1117713484,4
1119042762,31
1119100268,26
1119490641,31
1119656468,22
1120041757,4
1124884009,25
1125628911,26
1125775445,34
1127174790,32
1128184913,35
1130691410,35
1132613930,32
1132815441,32
1133077776,27
1138095113,3
1138231949,28
1140689204,31
1140694587,2
1142782979,42
1143581189,32
1143590268,27
1145842142,1
1146407574,42
1147358392,3
1147922138,32
1149611002,35
1152025902,3
1154256587,32
1156782236,3
1162945186,4
1163582502,2
1164606799,3
1170360791,2
1172256636,32
1176252345,26
1176953843,20
1179984660,1
1185517146,32
1187046366,26
1189106922,32
1193373027,31
1193811272,32
1195392507,4
1195537526,27
1197074330,3
1200000961,26
1202249288,4
1205808471,4
1206626929,18
1206936188,35
1209135024,4
1210280251,25
1211168465,32
1212729889,3
1219642741,26
1222062088,27
1222077853,3
1223585025,21
1224008898,26
1226052367,31
1229295248,22
1231074042,26
1233478326,1
1234786042,4
1237067060,32
1237262823,28
1239553765,32
1239604515,3
1243932564,20
1245470393,25
1249541964,3
1249980934,2
1250115535,26
1250931169,1
1252070686,32
1252777115,31
1253959828,32
1255006430,26
1256032087,32
1256833322,4
1260511566,3
1262303996,32
1267256411,32
1267371193,3
1268914503,35
1275869008,12
1276127878,25
1276391005,31
1279649928,31
1282423479,27
1283216304,26
1283662941,12
1287061473,32
1287756297,3
1294479922,26
1294658160,1
1297549777,1
1303387225,35
1304565216,5
1305684564,26
1306019219,27
1307417194,25
1308287318,31
1309536898,3
1313956356,41
1314736147,25
1317367263,41
1317893281,3
1317954550,4
1319234475,27
1321313295,31
1322938815,5
1323030130,4
1323606126,31
1323694066,34
1324135512,3
1325520171,27
1326592473,4
1326810555,3
1327342625,37
1327487816,3
1327549796,41
1327693004,26
1331345612,41
1332589486,32
1334651019,4
1334671567,32
1337735485,31
1339156302,25
1340664521,4
1344165034,32
1344811150,32
1347767329,2
1347981528,41
1348356945,31
1349989020,31
1352245131,31
1355788249,32
1357739306,27
1358986378,3
1363048092,32
1366247345,4
1366413904,41
1366422716,34
1366594305,19
1367720413,35
1371564810,26
1373212241,5
1375131269,3
1376249445,41
1380451357,22
1383935355,4
1387049433,32
1387169925,32
1390086859,31
1390474811,34
1390770070,26
1392236405,32
1396648766,32
1396985347,32
1397172981,26
1397424169,26
1399122088,18
1399852057,2
1400415587,5
1402947992,31
1403707983,27
1403824058,26
1405493862,4
1406357949,3
1408804088,4
1409171395,32
1413255647,2
1414946224,4
1416002475,35
1416032931,18
1418923046,32
1419294936,4
1419695183,32
1420544775,27
1420852571,32
1420961253,25
1421779722,27
1422791139,2
1425555469,35
1425657760,4
1425877516,4
1426822237,32
1427817339,32
1430126213,22
1434582503,26
1435991156,5
1436722268,26
1438272486,18
1439922162,1
1440967468,32
1441110526,31
1444410401,27
1445816868,32
1446014680,31
1446196372,32
1446265777,32
1448171609,25
1449864467,3
1450699361,41
1451362087,32
1454488327,4
1459522748,32
1460492303,22
1461716998,26
1462801031,4
1467046225,22
1468868674,18
1471921460,4
1472454982,26
1472481093,3
1472579806,18
1472588129,32
1477475240,3
1478240945,5
1480090755,18
1480695845,31
1481323368,3
1482179977,19
1483483982,3
1483707887,42
1489965557,3
1492019206,3
1493059352,19
1494808121,26
1496336635,31
1496580810,20
1497453278,18
1499153074,41
1500176112,5
1504036298,4
1504165078,3
1507500688,4
1508386576,35
1511959701,35
1514220693,27
1515924150,3
1518245284,42
1518753599,1
1518846324,22
1521020010,41
1521374069,32
1523908847,2
1524141132,31
1528329495,35
1532314924,3
1532501366,4
1533385959,35
1538132008,3
1541534707,42
1544786716,3
1545101270,42
1546324912,32
1550172363,4
1553957954,3
1554641608,3
1556625486,2
1556774820,41
1556807394,27
1557095596,3
1557259955,35
1558402462,21
1558927474,1
1561646116,7
1561777570,32
1562079155,3
1563151432,22
1566216460,32
1566744403,4
1568085359,5
1568240685,31
1570863486,31
1570944975,32
1571107761,26
1571133740,18
1571551615,27
1574876137,41
1574943643,20
1575319363,18
1578674709,3
1584734574,31
1586181615,42
1586204131,31
1591060497,5
1592280881,35
1594876783,4
1597310843,4
1597971385,1
1599773269,22
1599876533,4
1601546048,22
1601938874,25
1603067468,2
1603663152,1
1604779773,1
1605133810,31
1608758237,26
1612268915,2
1613241133,42
1613874211,4
1616232101,4
1617489622,27
1618578010,25
1618709299,42
1618732819,3
1619732438,35
1621141236,3
1621500038,26
1622089227,32
1624961187,4
1625860770,3
1631461196,28
1632799196,3
1633700089,41
1634395802,4
1634891911,35
1635749651,26
1637382033,5
1639711715,31
1645832142,2
1645917810,27
1646941449,35
1649064687,41
1649222585,3
1649469546,5
1649842237,35
1651790592,3
1651851262,4
1655035270,32
1655292216,32
1656755947,31
1658249160,26
1661306320,42
1661328450,32
1661718626,31
1663509368,7
1669106581,25
1669167942,32
1671000264,31
1671735690,5
1679454644,41
1681412342,26
1681534848,3
1682124676,31
1684968695,3
1685125425,32
1685294830,32
1685514898,18
1686316621,35
1687388326,1
1696964876,35
1697128276,18
1698837580,3
1699609815,3
1700142352,26
1701894474,5
1702168489,32
1705050580,19
1705144079,35
1705802155,19
1707544407,31
1707643941,4
1713196644,27
1715208974,31
1716321665,31
1717625135,31
1719865518,32
1723424591,31
1723943058,31
1724766073,4
1726123132,26
1726992821,18
1727414460,27
1730352494,4
1732631003,3
1736821160,32
1737849973,31
1738635384,26
1739645976,4
1739973651,32
